000AD9A7, VCU_INV_Torque_Command, -338
000ADA86, VCU_INV_Speed_Command, -965
000ADA86, VCU_INV_Direction_Command, CCW
000ADA86, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA86, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA86, VCU_INV_Speed_Mode_Enable, 0
000ADA86, VCU_INV_Torque_Limit_Command, 1000.0
000ADA86, VCU_INV_Torque_Command, -963
000ADA86, VCU_INV_Speed_Command, -963
000ADA86, VCU_INV_Direction_Command, CCW
000ADA86, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA86, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA86, VCU_INV_Speed_Mode_Enable, 1
000ADA86, VCU_INV_Torque_Limit_Command, 1000.0
000ADA86, VCU_INV_Torque_Command, -962
000ADA86, VCU_INV_Speed_Command, -962
000ADA86, VCU_INV_Direction_Command, CCW
000ADA86, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA86, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA86, VCU_INV_Speed_Mode_Enable, 0
000ADA86, VCU_INV_Torque_Limit_Command, 1000.0
000ADA86, VCU_INV_Torque_Command, -960
000ADA86, VCU_INV_Speed_Command, -960
000ADA86, VCU_INV_Direction_Command, CCW
000ADA86, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA86, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA86, VCU_INV_Speed_Mode_Enable, 1
000ADA86, VCU_INV_Torque_Limit_Command, 1000.0
000ADA86, VCU_INV_Torque_Command, -958
000ADA86, VCU_INV_Speed_Command, -958
000ADA86, VCU_INV_Direction_Command, CCW
000ADA86, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA86, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA86, VCU_INV_Speed_Mode_Enable, 0
000ADA86, VCU_INV_Torque_Limit_Command, 1000.0
000ADA86, VCU_INV_Torque_Command, -956
000ADA86, VCU_INV_Speed_Command, -956
000ADA86, VCU_INV_Direction_Command, CCW
000ADA86, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA86, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA86, VCU_INV_Speed_Mode_Enable, 1
000ADA86, VCU_INV_Torque_Limit_Command, 1000.0
000ADA86, VCU_INV_Torque_Command, -954
000ADA86, VCU_INV_Speed_Command, -954
000ADA86, VCU_INV_Direction_Command, CCW
000ADA86, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA86, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA86, VCU_INV_Speed_Mode_Enable, 0
000ADA86, VCU_INV_Torque_Limit_Command, 1000.0
000ADA86, VCU_INV_Torque_Command, -952
000ADA86, VCU_INV_Speed_Command, -952
000ADA86, VCU_INV_Direction_Command, CCW
000ADA86, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA86, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA86, VCU_INV_Speed_Mode_Enable, 1
000ADA86, VCU_INV_Torque_Limit_Command, 1000.0
000ADA86, VCU_INV_Torque_Command, -951
000ADA86, VCU_INV_Speed_Command, -951
000ADA86, VCU_INV_Direction_Command, CCW
000ADA86, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA86, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA86, VCU_INV_Speed_Mode_Enable, 0
000ADA86, VCU_INV_Torque_Limit_Command, 1000.0
000ADA87, VCU_INV_Torque_Command, -949
000ADA87, VCU_INV_Speed_Command, -949
000ADA87, VCU_INV_Direction_Command, CW
000ADA87, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA87, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA87, VCU_INV_Speed_Mode_Enable, 1
000ADA87, VCU_INV_Torque_Limit_Command, 980.0
000ADA87, VCU_INV_Torque_Command, -947
000ADA87, VCU_INV_Speed_Command, -947
000ADA87, VCU_INV_Direction_Command, CW
000ADA87, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA87, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA87, VCU_INV_Speed_Mode_Enable, 0
000ADA87, VCU_INV_Torque_Limit_Command, 960.0
000ADA87, VCU_INV_Torque_Command, -945
000ADA87, VCU_INV_Speed_Command, -945
000ADA87, VCU_INV_Direction_Command, CW
000ADA87, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA87, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA87, VCU_INV_Speed_Mode_Enable, 1
000ADA87, VCU_INV_Torque_Limit_Command, 940.0
000ADA87, VCU_INV_Torque_Command, -942
000ADA87, VCU_INV_Speed_Command, -942
000ADA87, VCU_INV_Direction_Command, CW
000ADA87, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA87, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA87, VCU_INV_Speed_Mode_Enable, 0
000ADA87, VCU_INV_Torque_Limit_Command, 920.0
000ADA87, VCU_INV_Torque_Command, -940
000ADA87, VCU_INV_Speed_Command, -940
000ADA87, VCU_INV_Direction_Command, CW
000ADA87, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA87, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA87, VCU_INV_Speed_Mode_Enable, 1
000ADA87, VCU_INV_Torque_Limit_Command, 900.0
000ADA87, VCU_INV_Torque_Command, -938
000ADA87, VCU_INV_Speed_Command, -938
000ADA87, VCU_INV_Direction_Command, CW
000ADA87, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA87, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA87, VCU_INV_Speed_Mode_Enable, 0
000ADA87, VCU_INV_Torque_Limit_Command, 880.0
000ADA87, VCU_INV_Torque_Command, -936
000ADA87, VCU_INV_Speed_Command, -936
000ADA87, VCU_INV_Direction_Command, CW
000ADA87, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA87, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA87, VCU_INV_Speed_Mode_Enable, 1
000ADA87, VCU_INV_Torque_Limit_Command, 860.0
000ADA87, VCU_INV_Torque_Command, -934
000ADA87, VCU_INV_Speed_Command, -934
000ADA87, VCU_INV_Direction_Command, CW
000ADA87, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA87, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA87, VCU_INV_Speed_Mode_Enable, 0
000ADA87, VCU_INV_Torque_Limit_Command, 840.0
000ADA87, VCU_INV_Torque_Command, -932
000ADA87, VCU_INV_Speed_Command, -932
000ADA87, VCU_INV_Direction_Command, CW
000ADA87, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA87, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA87, VCU_INV_Speed_Mode_Enable, 1
000ADA87, VCU_INV_Torque_Limit_Command, 820.0
000ADA87, VCU_INV_Torque_Command, -929
000ADA87, VCU_INV_Speed_Command, -929
000ADA87, VCU_INV_Direction_Command, CW
000ADA87, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA87, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA87, VCU_INV_Speed_Mode_Enable, 0
000ADA87, VCU_INV_Torque_Limit_Command, 800.0
000ADA88, VCU_INV_Torque_Command, -927
000ADA88, VCU_INV_Speed_Command, -927
000ADA88, VCU_INV_Direction_Command, CW
000ADA88, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA88, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA88, VCU_INV_Speed_Mode_Enable, 1
000ADA88, VCU_INV_Torque_Limit_Command, 780.0
000ADA88, VCU_INV_Torque_Command, -925
000ADA88, VCU_INV_Speed_Command, -925
000ADA88, VCU_INV_Direction_Command, CW
000ADA88, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA88, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA88, VCU_INV_Speed_Mode_Enable, 0
000ADA88, VCU_INV_Torque_Limit_Command, 760.0
000ADA88, VCU_INV_Torque_Command, -922
000ADA88, VCU_INV_Speed_Command, -922
000ADA88, VCU_INV_Direction_Command, CW
000ADA88, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA88, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA88, VCU_INV_Speed_Mode_Enable, 1
000ADA88, VCU_INV_Torque_Limit_Command, 740.0
000ADA88, VCU_INV_Torque_Command, -920
000ADA88, VCU_INV_Speed_Command, -920
000ADA88, VCU_INV_Direction_Command, CW
000ADA88, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA88, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA88, VCU_INV_Speed_Mode_Enable, 0
000ADA88, VCU_INV_Torque_Limit_Command, 720.0
000ADA88, VCU_INV_Torque_Command, -917
000ADA88, VCU_INV_Speed_Command, -917
000ADA88, VCU_INV_Direction_Command, CW
000ADA88, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA88, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA88, VCU_INV_Speed_Mode_Enable, 1
000ADA88, VCU_INV_Torque_Limit_Command, 700.0
000ADA88, VCU_INV_Torque_Command, -915
000ADA88, VCU_INV_Speed_Command, -915
000ADA88, VCU_INV_Direction_Command, CW
000ADA88, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA88, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA88, VCU_INV_Speed_Mode_Enable, 0
000ADA88, VCU_INV_Torque_Limit_Command, 680.0
000ADA88, VCU_INV_Torque_Command, -912
000ADA88, VCU_INV_Speed_Command, -912
000ADA88, VCU_INV_Direction_Command, CW
000ADA88, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA88, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA88, VCU_INV_Speed_Mode_Enable, 1
000ADA88, VCU_INV_Torque_Limit_Command, 660.0
000ADA88, VCU_INV_Torque_Command, -910
000ADA88, VCU_INV_Speed_Command, -910
000ADA88, VCU_INV_Direction_Command, CW
000ADA88, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA88, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA88, VCU_INV_Speed_Mode_Enable, 0
000ADA88, VCU_INV_Torque_Limit_Command, 640.0
000ADA88, VCU_INV_Torque_Command, -907
000ADA88, VCU_INV_Speed_Command, -907
000ADA88, VCU_INV_Direction_Command, CW
000ADA88, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA88, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA88, VCU_INV_Speed_Mode_Enable, 1
000ADA88, VCU_INV_Torque_Limit_Command, 620.0
000ADA89, VCU_INV_Torque_Command, -904
000ADA89, VCU_INV_Speed_Command, -904
000ADA89, VCU_INV_Direction_Command, CW
000ADA89, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA89, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA89, VCU_INV_Speed_Mode_Enable, 0
000ADA89, VCU_INV_Torque_Limit_Command, 600.0
000ADA89, VCU_INV_Torque_Command, -902
000ADA89, VCU_INV_Speed_Command, -902
000ADA89, VCU_INV_Direction_Command, CW
000ADA89, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA89, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA89, VCU_INV_Speed_Mode_Enable, 1
000ADA89, VCU_INV_Torque_Limit_Command, 580.0
000ADA89, VCU_INV_Torque_Command, -899
000ADA89, VCU_INV_Speed_Command, -899
000ADA89, VCU_INV_Direction_Command, CW
000ADA89, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA89, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA89, VCU_INV_Speed_Mode_Enable, 0
000ADA89, VCU_INV_Torque_Limit_Command, 560.0
000ADA89, VCU_INV_Torque_Command, -896
000ADA89, VCU_INV_Speed_Command, -896
000ADA89, VCU_INV_Direction_Command, CW
000ADA89, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA89, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA89, VCU_INV_Speed_Mode_Enable, 1
000ADA89, VCU_INV_Torque_Limit_Command, 540.0
000ADA89, VCU_INV_Torque_Command, -893
000ADA89, VCU_INV_Speed_Command, -893
000ADA89, VCU_INV_Direction_Command, CW
000ADA89, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA89, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA89, VCU_INV_Speed_Mode_Enable, 0
000ADA89, VCU_INV_Torque_Limit_Command, 520.0
000ADA89, VCU_INV_Torque_Command, -891
000ADA89, VCU_INV_Speed_Command, -891
000ADA89, VCU_INV_Direction_Command, CW
000ADA89, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA89, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA89, VCU_INV_Speed_Mode_Enable, 1
000ADA89, VCU_INV_Torque_Limit_Command, 500.0
000ADA89, VCU_INV_Torque_Command, -888
000ADA89, VCU_INV_Speed_Command, -888
000ADA89, VCU_INV_Direction_Command, CW
000ADA89, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADA89, VCU_INV_Inverter_Discharge, Discharge Disable
000ADA89, VCU_INV_Speed_Mode_Enable, 0
000ADA89, VCU_INV_Torque_Limit_Command, 480.0
000ADA89, VCU_INV_Torque_Command, -885
000ADA89, VCU_INV_Speed_Command, -885
000ADA89, VCU_INV_Direction_Command, CW
000ADA89, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADA89, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADA89, VCU_INV_Speed_Mode_Enable, 1
000ADA89, VCU_INV_Torque_Limit_Command, 460.0
000ADB49, VCU_INV_Torque_Command, -882
000ADB49, VCU_INV_Speed_Command, -882
000ADB49, VCU_INV_Direction_Command, CW
000ADB49, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB49, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB49, VCU_INV_Speed_Mode_Enable, 0
000ADB49, VCU_INV_Torque_Limit_Command, 440.0
000ADB49, VCU_INV_Torque_Command, -879
000ADB49, VCU_INV_Speed_Command, -879
000ADB49, VCU_INV_Direction_Command, CW
000ADB49, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB49, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB49, VCU_INV_Speed_Mode_Enable, 1
000ADB49, VCU_INV_Torque_Limit_Command, 420.0
000ADB49, VCU_INV_Torque_Command, -876
000ADB49, VCU_INV_Speed_Command, -876
000ADB49, VCU_INV_Direction_Command, CW
000ADB49, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB49, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB49, VCU_INV_Speed_Mode_Enable, 0
000ADB49, VCU_INV_Torque_Limit_Command, 400.0
000ADB49, VCU_INV_Torque_Command, -873
000ADB49, VCU_INV_Speed_Command, -873
000ADB49, VCU_INV_Direction_Command, CW
000ADB49, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB49, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB49, VCU_INV_Speed_Mode_Enable, 1
000ADB49, VCU_INV_Torque_Limit_Command, 380.0
000ADB49, VCU_INV_Torque_Command, -870
000ADB49, VCU_INV_Speed_Command, -870
000ADB49, VCU_INV_Direction_Command, CW
000ADB49, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB49, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB49, VCU_INV_Speed_Mode_Enable, 0
000ADB49, VCU_INV_Torque_Limit_Command, 360.0
000ADB49, VCU_INV_Torque_Command, -867
000ADB49, VCU_INV_Speed_Command, -867
000ADB49, VCU_INV_Direction_Command, CW
000ADB49, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB49, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB49, VCU_INV_Speed_Mode_Enable, 1
000ADB49, VCU_INV_Torque_Limit_Command, 340.0
000ADB49, VCU_INV_Torque_Command, -863
000ADB49, VCU_INV_Speed_Command, -863
000ADB49, VCU_INV_Direction_Command, CW
000ADB49, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB49, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB49, VCU_INV_Speed_Mode_Enable, 0
000ADB49, VCU_INV_Torque_Limit_Command, 320.0
000ADB4A, VCU_INV_Torque_Command, -860
000ADB4A, VCU_INV_Speed_Command, -860
000ADB4A, VCU_INV_Direction_Command, CW
000ADB4A, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4A, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4A, VCU_INV_Speed_Mode_Enable, 1
000ADB4A, VCU_INV_Torque_Limit_Command, 300.0
000ADB4A, VCU_INV_Torque_Command, -857
000ADB4A, VCU_INV_Speed_Command, -857
000ADB4A, VCU_INV_Direction_Command, CW
000ADB4A, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4A, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4A, VCU_INV_Speed_Mode_Enable, 0
000ADB4A, VCU_INV_Torque_Limit_Command, 280.0
000ADB4A, VCU_INV_Torque_Command, -854
000ADB4A, VCU_INV_Speed_Command, -854
000ADB4A, VCU_INV_Direction_Command, CW
000ADB4A, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4A, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4A, VCU_INV_Speed_Mode_Enable, 1
000ADB4A, VCU_INV_Torque_Limit_Command, 260.0
000ADB4A, VCU_INV_Torque_Command, -850
000ADB4A, VCU_INV_Speed_Command, -850
000ADB4A, VCU_INV_Direction_Command, CW
000ADB4A, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4A, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4A, VCU_INV_Speed_Mode_Enable, 0
000ADB4A, VCU_INV_Torque_Limit_Command, 240.0
000ADB4A, VCU_INV_Torque_Command, -847
000ADB4A, VCU_INV_Speed_Command, -847
000ADB4A, VCU_INV_Direction_Command, CW
000ADB4A, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4A, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4A, VCU_INV_Speed_Mode_Enable, 1
000ADB4A, VCU_INV_Torque_Limit_Command, 220.0
000ADB4A, VCU_INV_Torque_Command, -844
000ADB4A, VCU_INV_Speed_Command, -844
000ADB4A, VCU_INV_Direction_Command, CW
000ADB4A, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4A, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4A, VCU_INV_Speed_Mode_Enable, 0
000ADB4A, VCU_INV_Torque_Limit_Command, 200.0
000ADB4A, VCU_INV_Torque_Command, -840
000ADB4A, VCU_INV_Speed_Command, -840
000ADB4A, VCU_INV_Direction_Command, CW
000ADB4A, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4A, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4A, VCU_INV_Speed_Mode_Enable, 1
000ADB4A, VCU_INV_Torque_Limit_Command, 180.0
000ADB4A, VCU_INV_Torque_Command, -837
000ADB4A, VCU_INV_Speed_Command, -837
000ADB4A, VCU_INV_Direction_Command, CW
000ADB4A, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4A, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4A, VCU_INV_Speed_Mode_Enable, 0
000ADB4A, VCU_INV_Torque_Limit_Command, 160.0
000ADB4A, VCU_INV_Torque_Command, -834
000ADB4A, VCU_INV_Speed_Command, -834
000ADB4A, VCU_INV_Direction_Command, CW
000ADB4A, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4A, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4A, VCU_INV_Speed_Mode_Enable, 1
000ADB4A, VCU_INV_Torque_Limit_Command, 140.0
000ADB4B, VCU_INV_Torque_Command, -830
000ADB4B, VCU_INV_Speed_Command, -830
000ADB4B, VCU_INV_Direction_Command, CW
000ADB4B, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4B, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4B, VCU_INV_Speed_Mode_Enable, 0
000ADB4B, VCU_INV_Torque_Limit_Command, 120.0
000ADB4B, VCU_INV_Torque_Command, -827
000ADB4B, VCU_INV_Speed_Command, -827
000ADB4B, VCU_INV_Direction_Command, CW
000ADB4B, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4B, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4B, VCU_INV_Speed_Mode_Enable, 1
000ADB4B, VCU_INV_Torque_Limit_Command, 100.0
000ADB4B, VCU_INV_Torque_Command, -823
000ADB4B, VCU_INV_Speed_Command, -823
000ADB4B, VCU_INV_Direction_Command, CW
000ADB4B, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4B, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4B, VCU_INV_Speed_Mode_Enable, 0
000ADB4B, VCU_INV_Torque_Limit_Command, 80.0
000ADB4B, VCU_INV_Torque_Command, -819
000ADB4B, VCU_INV_Speed_Command, -819
000ADB4B, VCU_INV_Direction_Command, CW
000ADB4B, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4B, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4B, VCU_INV_Speed_Mode_Enable, 1
000ADB4B, VCU_INV_Torque_Limit_Command, 60.0
000ADB4B, VCU_INV_Torque_Command, -816
000ADB4B, VCU_INV_Speed_Command, -816
000ADB4B, VCU_INV_Direction_Command, CW
000ADB4B, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4B, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4B, VCU_INV_Speed_Mode_Enable, 0
000ADB4B, VCU_INV_Torque_Limit_Command, 40.0
000ADB4B, VCU_INV_Torque_Command, -812
000ADB4B, VCU_INV_Speed_Command, -812
000ADB4B, VCU_INV_Direction_Command, CW
000ADB4B, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4B, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4B, VCU_INV_Speed_Mode_Enable, 1
000ADB4B, VCU_INV_Torque_Limit_Command, 20.0
000ADB4B, VCU_INV_Torque_Command, -809
000ADB4B, VCU_INV_Speed_Command, -809
000ADB4B, VCU_INV_Direction_Command, CW
000ADB4B, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4B, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4B, VCU_INV_Speed_Mode_Enable, 0
000ADB4B, VCU_INV_Torque_Limit_Command, 0.0
000ADB4B, VCU_INV_Torque_Command, -805
000ADB4B, VCU_INV_Speed_Command, -805
000ADB4B, VCU_INV_Direction_Command, CW
000ADB4B, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4B, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4B, VCU_INV_Speed_Mode_Enable, 1
000ADB4B, VCU_INV_Torque_Limit_Command, -19.900000000000002
000ADB4B, VCU_INV_Torque_Command, -801
000ADB4B, VCU_INV_Speed_Command, -801
000ADB4B, VCU_INV_Direction_Command, CW
000ADB4B, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4B, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4B, VCU_INV_Speed_Mode_Enable, 0
000ADB4B, VCU_INV_Torque_Limit_Command, -39.900000000000006
000ADB4C, VCU_INV_Torque_Command, -797
000ADB4C, VCU_INV_Speed_Command, -797
000ADB4C, VCU_INV_Direction_Command, CW
000ADB4C, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4C, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4C, VCU_INV_Speed_Mode_Enable, 1
000ADB4C, VCU_INV_Torque_Limit_Command, -59.900000000000006
000ADB4C, VCU_INV_Torque_Command, -793
000ADB4C, VCU_INV_Speed_Command, -793
000ADB4C, VCU_INV_Direction_Command, CW
000ADB4C, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4C, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4C, VCU_INV_Speed_Mode_Enable, 0
000ADB4C, VCU_INV_Torque_Limit_Command, -79.9
000ADB4C, VCU_INV_Torque_Command, -790
000ADB4C, VCU_INV_Speed_Command, -790
000ADB4C, VCU_INV_Direction_Command, CW
000ADB4C, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4C, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4C, VCU_INV_Speed_Mode_Enable, 1
000ADB4C, VCU_INV_Torque_Limit_Command, -99.9
000ADB4C, VCU_INV_Torque_Command, -786
000ADB4C, VCU_INV_Speed_Command, -786
000ADB4C, VCU_INV_Direction_Command, CW
000ADB4C, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4C, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4C, VCU_INV_Speed_Mode_Enable, 0
000ADB4C, VCU_INV_Torque_Limit_Command, -119.9
000ADB4C, VCU_INV_Torque_Command, -782
000ADB4C, VCU_INV_Speed_Command, -782
000ADB4C, VCU_INV_Direction_Command, CW
000ADB4C, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4C, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4C, VCU_INV_Speed_Mode_Enable, 1
000ADB4C, VCU_INV_Torque_Limit_Command, -139.9
000ADB4C, VCU_INV_Torque_Command, -778
000ADB4C, VCU_INV_Speed_Command, -778
000ADB4C, VCU_INV_Direction_Command, CW
000ADB4C, VCU_INV_Inverter_Enable, Turn the inverter OFF
000ADB4C, VCU_INV_Inverter_Discharge, Discharge Disable
000ADB4C, VCU_INV_Speed_Mode_Enable, 0
000ADB4C, VCU_INV_Torque_Limit_Command, -159.9
000ADB4C, VCU_INV_Torque_Command, -774
000ADB4C, VCU_INV_Speed_Command, -774
000ADB4C, VCU_INV_Direction_Command, CW
000ADB4C, VCU_INV_Inverter_Enable, Turn the Inverter ON
000ADB4C, VCU_INV_Inverter_Discharge, Discharge Enable if EEPROM param
000ADB4C, VCU_INV_Speed_Mode_Enable, 1
000ADB4C, VCU_INV_Torque_Limit_Command, -179.9
000ADB4C, VCU_INV_Torque_Command, -770
000ADB4C, VCU_INV_Speed_Command, -770
